,blockorder,blockname,blocknumber,task,trialcount,tablerow,key,status,RT,target_button,batch,timeout,ITI,rate,rate_RT,rate_status,participant,correct,real,experience
247,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,248,85,2,1,1187,2,7954,0,416,6,0,0,21,1,0,2
248,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,249,193,1,1,836,1,real,0,562,6,0,0,21,1,1,2
249,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,250,147,1,2,1077,2,60000,0,515,6,0,0,21,0,1,2
250,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,251,192,2,2,1281,1,real,0,469,6,0,0,21,0,0,2
251,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,252,155,2,1,1086,2,60000,0,584,6,0,0,21,1,0,2
252,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,253,55,2,1,715,2,1055,0,522,6,0,0,21,1,0,2
253,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,254,41,2,1,1307,2,1055,0,465,6,0,0,21,1,0,2
254,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,255,157,2,1,2053,2,60000,0,422,6,0,0,21,1,0,2
255,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,256,101,2,1,1784,2,24440,0,457,6,0,0,21,1,0,2
256,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,257,175,1,1,1337,1,real,0,577,6,0,0,21,1,1,2
257,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,258,53,2,1,937,2,1055,0,531,6,0,0,21,1,0,2
258,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,259,185,1,1,4399,1,real,0,435,6,0,0,21,1,1,2
259,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,260,98,2,1,903,2,24440,0,596,6,0,0,21,1,0,2
260,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,261,151,1,2,5308,2,60000,0,535,6,0,0,21,0,1,2
261,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,262,78,2,1,2200,2,7954,0,473,6,0,0,21,1,0,2
262,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,263,114,2,1,7108,2,24440,0,516,6,0,0,21,1,0,2
263,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,264,66,2,1,1134,2,7954,0,435,6,0,0,21,1,0,2
264,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,265,93,2,1,1096,2,7954,0,570,6,0,0,21,1,0,2
265,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,266,238,1,1,2656,1,real,0,412,6,0,0,21,1,1,2
266,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,267,223,1,1,1103,1,real,0,506,6,0,0,21,1,1,2
267,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,268,110,1,2,1234,2,24440,0,598,6,0,0,21,0,1,2
268,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,269,194,1,1,2903,1,real,0,409,6,0,0,21,1,1,2
269,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,270,3,2,1,702,2,344,0,545,6,0,0,21,1,0,2
270,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,271,195,2,2,1316,1,real,0,440,6,0,0,21,0,0,2
271,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,272,211,2,2,1101,1,real,0,418,6,0,0,21,0,0,2
272,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,273,47,2,1,1164,2,1055,0,498,6,0,0,21,1,0,2
273,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,274,182,1,1,3215,1,real,0,581,6,0,0,21,1,1,2
274,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,275,137,2,1,1062,2,60000,0,583,6,0,0,21,1,0,2
275,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,276,122,2,1,3544,2,24440,0,490,6,0,0,21,1,0,2
276,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,277,181,1,1,1055,1,real,0,456,6,0,0,21,1,1,2
277,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,278,171,1,1,4869,1,real,0,578,6,0,0,21,1,1,2
278,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,279,158,2,1,877,2,60000,0,528,6,0,0,21,1,0,2
279,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,280,95,2,1,2012,2,7954,0,402,6,0,0,21,1,0,2
280,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,281,217,1,1,2662,1,real,0,412,6,0,0,21,1,1,2
281,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,282,76,2,1,834,2,7954,0,481,6,0,0,21,1,0,2
282,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,283,119,1,2,3637,2,24440,0,477,6,0,0,21,0,1,2
283,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,284,36,2,1,631,2,1055,0,443,6,0,0,21,1,0,2
284,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,285,22,2,1,502,2,344,0,423,6,0,0,21,1,0,2
285,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,286,120,2,1,1402,2,24440,0,523,6,0,0,21,1,0,2
286,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,287,133,2,1,1857,2,60000,0,492,6,0,0,21,1,0,2
287,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,288,237,1,1,950,1,real,0,547,6,0,0,21,1,1,2
288,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,289,58,2,1,785,2,1055,0,423,6,0,0,21,1,0,2
289,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,290,43,2,1,646,2,1055,0,486,6,0,0,21,1,0,2
290,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,291,209,1,1,4358,1,real,0,469,6,0,0,21,1,1,2
291,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,292,127,2,1,3783,2,24440,0,500,6,0,0,21,1,0,2
292,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,293,121,2,1,902,2,24440,0,546,6,0,0,21,1,0,2
293,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,294,233,1,1,890,1,real,0,547,6,0,0,21,1,1,2
294,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,295,221,1,1,3047,1,real,0,585,6,0,0,21,1,1,2
295,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,296,9,2,1,724,2,344,0,410,6,0,0,21,1,0,2
296,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,297,33,2,1,601,2,1055,0,448,6,0,0,21,1,0,2
297,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,298,49,2,1,520,2,1055,0,570,6,0,0,21,1,0,2
298,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,299,145,2,1,591,2,60000,0,504,6,0,0,21,1,0,2
299,2,MAIN_EXPERIMENT_BLOCK,4,MAIN_EXPERIMENT_TASK,300,109,1,2,2592,2,24440,0,447,6,0,0,21,0,1,2
0,1,TRAINING_BLOCK,2,TRAINING_TASK,1,11,2,1,12488,2,7954,1,476,6,0,0,22,1,0,1
1,1,TRAINING_BLOCK,2,TRAINING_TASK,2,26,1,1,11012,1,real,1,485,6,0,0,22,1,1,1
2,1,TRAINING_BLOCK,2,TRAINING_TASK,3,30,2,2,5284,1,real,1,461,6,0,0,22,0,0,1
3,1,TRAINING_BLOCK,2,TRAINING_TASK,4,3,2,1,1660,2,344,1,443,6,0,0,22,1,0,1
4,1,TRAINING_BLOCK,2,TRAINING_TASK,5,14,1,2,1838,2,24440,1,450,6,0,0,22,0,1,1
5,1,TRAINING_BLOCK,2,TRAINING_TASK,6,17,1,2,4117,2,60000,1,460,6,0,0,22,0,1,1
6,1,TRAINING_BLOCK,2,TRAINING_TASK,7,13,2,1,2109,2,24440,1,553,6,0,0,22,1,0,1
7,1,TRAINING_BLOCK,2,TRAINING_TASK,8,5,2,1,1067,2,1055,1,539,6,0,0,22,1,0,1
8,1,TRAINING_BLOCK,2,TRAINING_TASK,9,7,2,1,800,2,1055,1,521,6,0,0,22,1,0,1
9,1,TRAINING_BLOCK,2,TRAINING_TASK,10,15,2,1,7523,2,24440,1,450,6,0,0,22,1,0,1
10,1,TRAINING_BLOCK,2,TRAINING_TASK,11,29,1,1,1546,1,real,1,407,6,0,0,22,1,1,1
11,1,TRAINING_BLOCK,2,TRAINING_TASK,12,24,2,2,1567,1,real,1,579,6,0,0,22,0,0,1
12,1,TRAINING_BLOCK,2,TRAINING_TASK,13,10,2,1,1570,2,7954,1,468,6,0,0,22,1,0,1
13,1,TRAINING_BLOCK,2,TRAINING_TASK,14,1,2,1,707,2,344,1,560,6,0,0,22,1,0,1
14,1,TRAINING_BLOCK,2,TRAINING_TASK,15,23,1,1,1641,1,real,1,528,6,0,0,22,1,1,1
15,1,TRAINING_BLOCK,2,TRAINING_TASK,16,25,1,1,957,1,real,1,484,6,0,0,22,1,1,1
16,1,TRAINING_BLOCK,2,TRAINING_TASK,17,2,2,1,595,2,344,1,453,6,0,0,22,1,0,1
17,1,TRAINING_BLOCK,2,TRAINING_TASK,18,6,2,1,581,2,1055,1,544,6,0,0,22,1,0,1
18,1,TRAINING_BLOCK,2,TRAINING_TASK,19,18,1,2,959,2,60000,1,569,6,0,0,22,0,1,1
19,1,TRAINING_BLOCK,2,TRAINING_TASK,20,16,2,1,5394,2,24440,1,505,6,0,0,22,1,0,1
20,1,TRAINING_BLOCK,2,TRAINING_TASK,21,21,2,2,3408,1,real,1,453,6,0,0,22,0,0,1
21,1,TRAINING_BLOCK,2,TRAINING_TASK,22,8,2,1,681,2,1055,1,409,6,0,0,22,1,0,1
22,1,TRAINING_BLOCK,2,TRAINING_TASK,23,9,2,1,1360,2,7954,1,599,6,0,0,22,1,0,1
23,1,TRAINING_BLOCK,2,TRAINING_TASK,24,12,1,2,9976,2,7954,1,462,6,0,0,22,0,1,1
24,1,TRAINING_BLOCK,2,TRAINING_TASK,25,28,1,1,1167,1,real,1,481,6,0,0,22,1,1,1
25,1,TRAINING_BLOCK,2,TRAINING_TASK,26,22,1,1,697,1,real,1,512,6,0,0,22,1,1,1
26,1,TRAINING_BLOCK,2,TRAINING_TASK,27,4,2,1,451,2,344,1,519,6,0,0,22,1,0,1
27,1,TRAINING_BLOCK,2,TRAINING_TASK,28,20,1,2,2869,2,60000,1,582,6,0,0,22,0,1,1
28,1,TRAINING_BLOCK,2,TRAINING_TASK,29,27,1,1,1731,1,real,1,541,6,0,0,22,1,1,1
29,1,TRAINING_BLOCK,2,TRAINING_TASK,30,19,2,1,1461,2,60000,1,536,6,0,0,22,1,0,1
30,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,31,86,2,1,1257,2,7954,0,514,6,0,0,22,1,0,1
31,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,32,45,2,1,790,2,1055,0,554,6,0,0,22,1,0,1
32,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,33,119,1,2,7534,2,24440,0,431,6,0,0,22,0,1,1
33,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,34,234,1,1,2558,1,real,0,576,6,0,0,22,1,1,1
34,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,35,217,2,2,4077,1,real,0,474,6,0,0,22,0,0,1
35,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,36,122,1,2,1729,2,24440,0,509,6,0,0,22,0,1,1
36,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,37,82,2,1,2152,2,7954,0,448,6,0,0,22,1,0,1
37,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,38,20,2,1,654,2,344,0,506,6,0,0,22,1,0,1
38,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,39,52,2,1,623,2,1055,0,567,6,0,0,22,1,0,1
39,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,40,215,1,1,2670,1,real,0,570,6,0,0,22,1,1,1
40,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,41,107,1,2,1354,2,24440,0,556,6,0,0,22,0,1,1
41,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,42,67,2,1,3188,2,7954,0,416,6,0,0,22,1,0,1
42,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,43,221,1,1,937,1,real,0,570,6,0,0,22,1,1,1
43,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,44,57,2,1,615,2,1055,0,535,6,0,0,22,1,0,1
44,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,45,175,1,1,18481,1,real,0,455,6,0,0,22,1,1,1
45,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,46,169,1,1,1245,1,real,0,495,6,0,0,22,1,1,1
46,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,47,55,2,1,517,2,1055,0,455,6,0,0,22,1,0,1
47,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,48,49,2,1,619,2,1055,0,475,6,0,0,22,1,0,1
48,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,49,230,2,2,5726,1,real,0,456,6,0,0,22,0,0,1
49,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,50,53,2,1,735,2,1055,0,570,6,0,0,22,1,0,1
50,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,51,61,2,1,801,2,1055,0,525,6,0,0,22,1,0,1
51,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,52,105,1,2,5526,2,24440,0,457,6,0,0,22,0,1,1
52,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,53,130,1,2,1374,2,60000,0,508,6,0,0,22,0,1,1
53,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,54,207,2,2,1750,1,real,0,569,6,0,0,22,0,0,1
54,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,55,187,2,2,1723,1,real,0,487,6,0,0,22,0,0,1
55,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,56,13,2,1,502,2,344,0,403,6,0,0,22,1,0,1
56,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,57,5,2,1,453,2,344,0,542,6,0,0,22,1,0,1
57,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,58,111,2,1,2875,2,24440,0,478,6,0,0,22,1,0,1
58,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,59,210,1,1,1103,1,real,0,587,6,0,0,22,1,1,1
59,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,60,3,2,1,668,2,344,0,554,6,0,0,22,1,0,1
60,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,61,147,1,2,1385,2,60000,0,505,6,0,0,22,0,1,1
61,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,62,92,2,1,1612,2,7954,0,421,6,0,0,22,1,0,1
62,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,63,232,2,2,2470,1,real,0,551,6,0,0,22,0,0,1
63,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,64,144,1,2,1320,2,60000,0,482,6,0,0,22,0,1,1
64,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,65,164,2,2,8109,1,real,0,522,6,0,0,22,0,0,1
65,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,66,225,1,1,1720,1,real,0,523,6,0,0,22,1,1,1
66,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,67,205,1,1,2060,1,real,0,422,6,0,0,22,1,1,1
67,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,68,206,1,1,6774,1,real,0,461,6,0,0,22,1,1,1
68,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,69,145,1,2,1946,2,60000,0,509,6,0,0,22,0,1,1
69,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,70,128,2,1,3472,2,24440,0,418,6,0,0,22,1,0,1
70,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,71,59,2,1,623,2,1055,0,411,6,0,0,22,1,0,1
71,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,72,70,2,1,935,2,7954,0,450,6,0,0,22,1,0,1
72,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,73,84,2,1,949,2,7954,0,519,6,0,0,22,1,0,1
73,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,74,139,1,2,1925,2,60000,0,558,6,0,0,22,0,1,1
74,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,75,27,2,1,659,2,344,0,579,6,0,0,22,1,0,1
75,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,76,85,2,1,1670,2,7954,0,462,6,0,0,22,1,0,1
76,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,77,214,1,1,1702,1,real,0,527,6,0,0,22,1,1,1
77,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,78,76,2,1,1411,2,7954,0,455,6,0,0,22,1,0,1
78,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,79,149,1,2,1864,2,60000,0,550,6,0,0,22,0,1,1
79,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,80,216,1,1,4786,1,real,0,535,6,0,0,22,1,1,1
80,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,81,125,2,1,2948,2,24440,0,568,6,0,0,22,1,0,1
81,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,82,218,1,1,2221,1,real,0,454,6,0,0,22,1,1,1
82,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,83,110,1,2,1993,2,24440,0,510,6,0,0,22,0,1,1
83,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,84,63,2,1,578,2,1055,0,581,6,0,0,22,1,0,1
84,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,85,127,2,1,1401,2,24440,0,512,6,0,0,22,1,0,1
85,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,86,219,1,1,1838,1,real,0,511,6,0,0,22,1,1,1
86,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,87,156,2,1,2501,2,60000,0,593,6,0,0,22,1,0,1
87,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,88,44,2,1,623,2,1055,0,428,6,0,0,22,1,0,1
88,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,89,165,1,1,2602,1,real,0,572,6,0,0,22,1,1,1
89,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,90,224,1,1,762,1,real,0,548,6,0,0,22,1,1,1
90,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,91,118,2,1,625,2,24440,0,416,6,0,0,22,1,0,1
91,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,92,35,2,1,577,2,1055,0,538,6,0,0,22,1,0,1
92,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,93,151,2,1,2487,2,60000,0,424,6,0,0,22,1,0,1
93,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,94,204,1,1,2345,1,real,0,503,6,0,0,22,1,1,1
94,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,95,192,1,1,946,1,real,0,459,6,0,0,22,1,1,1
95,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,96,174,1,1,2297,1,real,0,457,6,0,0,22,1,1,1
96,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,97,172,1,1,1077,1,real,0,419,6,0,0,22,1,1,1
97,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,98,132,2,1,2653,2,60000,0,582,6,0,0,22,1,0,1
98,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,99,148,1,2,10076,2,60000,0,473,6,0,0,22,0,1,1
99,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,100,177,1,1,7958,1,real,0,437,6,0,0,22,1,1,1
100,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,101,159,1,2,1612,2,60000,0,548,6,0,0,22,0,1,1
101,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,102,113,2,1,939,2,24440,0,514,6,0,0,22,1,0,1
102,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,103,39,2,1,540,2,1055,0,432,6,0,0,22,1,0,1
103,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,104,135,2,1,6396,2,60000,0,462,6,0,0,22,1,0,1
104,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,105,131,2,1,6781,2,60000,0,510,6,0,0,22,1,0,1
105,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,106,16,2,1,504,2,344,0,532,6,0,0,22,1,0,1
106,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,107,36,2,1,568,2,1055,0,599,6,0,0,22,1,0,1
107,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,108,34,2,1,633,2,1055,0,545,6,0,0,22,1,0,1
108,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,109,4,2,1,518,2,344,0,442,6,0,0,22,1,0,1
109,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,110,178,1,1,1266,1,real,0,584,6,0,0,22,1,1,1
110,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,111,83,2,2,9240,2,7954,0,559,6,0,0,22,0,0,1
111,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,112,136,1,2,12716,2,60000,0,561,6,0,0,22,0,1,1
112,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,113,199,1,1,698,1,real,0,425,6,0,0,22,1,1,1
113,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,114,233,1,1,1146,1,real,0,559,6,0,0,22,1,1,1
114,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,115,121,2,1,2266,2,24440,0,463,6,0,0,22,1,0,1
115,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,116,190,1,1,2466,1,real,0,550,6,0,0,22,1,1,1
116,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,117,10,2,1,542,2,344,0,510,6,0,0,22,1,0,1
117,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,118,140,1,2,1537,2,60000,0,449,6,0,0,22,0,1,1
118,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,119,95,2,1,1088,2,7954,0,535,6,0,0,22,1,0,1
119,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,120,91,2,1,1156,2,7954,0,577,6,0,0,22,1,0,1
120,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,121,98,2,1,1081,2,24440,0,482,6,0,0,22,1,0,1
121,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,122,153,1,2,905,2,60000,0,536,6,0,0,22,0,1,1
122,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,123,198,2,2,2536,1,real,0,520,6,0,0,22,0,0,1
123,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,124,15,2,1,613,2,344,0,432,6,0,0,22,1,0,1
124,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,125,56,2,1,610,2,1055,0,581,6,0,0,22,1,0,1
125,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,126,196,1,1,1088,1,real,0,539,6,0,0,22,1,1,1
126,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,127,100,1,2,862,2,24440,0,453,6,0,0,22,0,1,1
127,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,128,73,2,1,1093,2,7954,0,482,6,0,0,22,1,0,1
128,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,129,41,2,1,642,2,1055,0,533,6,0,0,22,1,0,1
129,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,130,227,1,1,1023,1,real,0,454,6,0,0,22,1,1,1
130,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,131,69,2,1,1105,2,7954,0,557,6,0,0,22,1,0,1
131,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,132,90,2,1,564,2,7954,0,550,6,0,0,22,1,0,1
132,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,133,126,2,1,1365,2,24440,0,471,6,0,0,22,1,0,1
